dummy,index,donki_date,cdaw_date,donki_speed,donki_ha,longitude,latitude,Accel,2nd_order_speed_final,2nd_order_speed_initial,2nd_order_speed_20R,Central_PA,MPA,sunspots,halo,Double_CME_100_MeV,target,100MeV_peak_intensity,threshold_time,peak_time,solar_wind_speed,100MeV_peak_intensity_ln,connection_angle_degrees,expected_richardson,expected_richardson_ln,Type_2_Area,richardson_formula_degrees_phi_2_solar_wind,diffusive_shock,V log V,CMEs_past_month,CMEs_past_9_hours,CMEs_over_1000_past_9_hrs,Max_speed_past_day,connection_angle_degrees_phi_2_solar_wind_sq_div,trained_richardson_ln
0,1453,1/12/2015 13:36,1/12/2015 13:36,0.16423357664233576,0.10344827586206896,0.25,0.949438202247191,0.24976358096038664,0.14563106796116504,508,0.11990343347639484,0.03611111111111111,0.027777777777777776,0.6231155778894473,0.0,0,0,0.135335283,229,484,428.3,-2.000000002,-97.22519721,0.006326666,-5.062981955,0,0.07746439894155446,0.32320508304247014,0.13348607009206176,0.4025974025974026,0.0,0.0,0.276,-2.556176034,-3.1077459474106557
0,408,7/5/2012 23:39,7/5/2012 22:00,0.34306569343065696,0.26436781609195403,0.6527777777777778,0.25842696629213485,0.21162130923610378,0.213915857605178,1273,0.22934549356223177,0.6111111111111112,0.6527777777777778,0.6482412060301508,0.0,0,0,0.135335283,229,484,438.7,-2.000000002,42.07360762,0.294789427,-1.221493985,0.6742820029693981,0.6198767004724329,0.9398301817914523,0.3031119749884647,0.5454545454545454,0.0,0.0,0.256,-0.478688063,0.011456090434592503
0,1925,3/8/2016 12:22,3/8/2016 12:57,0.09014598540145985,0.45977011494252873,0.7472222222222222,0.6179775280898876,0.25648838919827677,0.1669902912621359,461,0.1453862660944206,0.6583333333333333,0.6944444444444444,0.3165829145728643,0.0,0,0,0.135335283,229,484,464.3,-2.000000002,44.43711071,0.023015541,-3.771585589,0,0.5865224869636189,0.251365516278056,0.06881488595032081,0.2727272727272727,0.0,0.0,0.0,-0.533979667,-1.5171168371857073
0,938,2/10/2014 15:32,2/10/2014 14:24,0.14854014598540147,0.10344827586206896,0.15555555555555556,0.4606741573033708,0.2634233476936009,0.1459546925566343,294,0.15611587982832617,0.2722222222222222,0.2916666666666667,0.6884422110552764,0.0,0,0,0.135335283,229,484,501.3,-2.000000002,-168.1125907,3.35E-05,-10.30407297,0,0.0002840648182027504,0.31080237043313425,0.11941746509991548,0.8831168831168831,0.0,0.0,0.286,-7.64246705,-8.285452688288856
0,895,1/25/2014 1:48,1/25/2014 1:48,0.06313868613138686,0.14942528735632185,0.2972222222222222,0.6573033707865169,0.24797730377219712,0.07896440129449839,336,0.0305793991416309,0.18055555555555555,0.15,0.5025125628140703,0.0,0,0,0.135335283,229,484,368.2,-2.000000002,-128.396404,0.000348458,-7.961993092,0,0.011398312531808138,0.2117285584173838,0.046609573839335096,0.5324675324675324,0.0,0.0,0.16,-4.45798717,-5.598444425412156
0,1870,1/4/2016 23:54,1/4/2016 23:36,0.10948905109489052,0.27586206896551724,0.8194444444444444,0.46629213483146065,0.2498686560891037,0.06310679611650485,306,0.05284334763948498,0.7972222222222223,0.7194444444444444,0.35175879396984927,0.0,0,0,0.135335283,229,484,413.3,-2.000000002,59.6745408,0.018137519,-4.009772612,0,0.38185640284794614,0.27402772743377396,0.08523307518542193,0.4155844155844156,0.0,0.0,0.16,-0.96296669,-1.8334286652341727
0,1680,7/9/2015 22:36,7/9/2015 23:48,0.14233576642335766,0.3103448275862069,0.3333333333333333,0.2303370786516854,0.24755700325732896,0.12330097087378641,436,0.07644849785407726,0.3111111111111111,0.30277777777777776,0.5527638190954773,0.0,0,0,0.135335283,229,484,341.8,-2.000000002,-114.2643549,0.001923795,-6.253455678,0,0.029112101907984096,0.30557791331868156,0.11390427457567172,0.42857142857142855,0.0,0.0,0.1208,-3.530649756,-4.209776495146545
0,557,2/6/2013 3:36,2/6/2013 3:24,0.1905109489051095,0.5172413793103449,0.3277777777777778,0.6292134831460674,0.2569086897131449,0.18996763754045307,467,0.15289699570815452,0.1638888888888889,0.12222222222222222,0.21608040201005024,0.0,0,0,0.135335283,229,484,314.8,-2.000000002,-130.0735135,0.001088653,-6.822813848,0,0.010115786821440166,0.3417548232366854,0.15740602125664346,0.23376623376623376,0.25,1.0,0.4904,-4.575207926,-4.973709651279292
0,855,12/26/2013 7:24,12/26/2013 7:24,0.19160583941605838,0.14942528735632185,0.6277777777777778,0.29775280898876405,0.24198802143532622,0.12135922330097088,541,0.06410944206008584,0.6055555555555555,0.5972222222222222,0.5175879396984925,0.0,0,0,0.135335283,229,484,272.7,-2.000000002,-49.82622828,0.054576269,-2.908156117,0,0.5112155179760297,0.34248191270332845,0.1584118514395856,0.6883116883116883,0.25,1.0,0.64,-0.671350196,-1.0634740789453585
0,2159,1/14/2017 8:24,1/14/2017 8:24,0.11131386861313869,0.11494252873563218,0.75,0.5561797752808989,0.2544919617526531,0.18446601941747573,525,0.15316523605150215,0.8166666666666667,0.7888888888888889,0.15577889447236182,0.0,0,0,0.135335283,229,484,379.5,-2.000000002,31.41036952,0.037045743,-3.295601842,0,0.7662229687113765,0.27599532081524064,0.086801167504009,0.16883116883116883,0.25,0.0,0.2512,-0.26679592,-1.12662816016313
0,2077,9/17/2016 12:18,9/17/2016 11:24,0.13722627737226278,0.08045977011494253,0.775,0.5224719101123596,0.25680361458442785,0.21132686084142394,579,0.17784334763948498,0.7861111111111111,0.7944444444444444,0.07035175879396985,0.0,0,0,0.135335283,229,484,297.8,-2.000000002,22.57156651,0.05442256,-2.910976504,0,0.8717734489926207,0.30112212794151927,0.10938589584741107,0.18181818181818182,0.0,0.0,0.1296,-0.137770583,-0.8466605800701874
0,1121,5/14/2014 5:24,5/14/2014 5:00,0.145985401459854,0.45977011494252873,0.9444444444444444,0.8314606741573034,0.2544919617526531,0.16828478964401294,456,0.13626609442060086,0.9555555555555556,0.9194444444444444,0.8341708542713567,0.0,0,0,0.135335283,229,484,334,-2.000000002,90.69013172,0.007365856,-4.910900024,0,0.10805240618682398,0.3086636944011647,0.11714385828430225,0.7792207792207793,0.0,0.0,0.0,-2.224094102,-2.881961370156876
0,75,5/3/2011 15:54,5/3/2011 16:51,0.20437956204379562,0.2988505747126437,0.6111111111111112,0.5786516853932584,0.29893874119995795,0.3498381877022654,169,0.25375536480686695,0.7972222222222223,0.8305555555555556,0.35678391959798994,0.0,0,0,0.135335283,229,484,584.5,-2.000000002,15.02024942,0.113970686,-2.171814005,0,0.941344079246232,0.35062109865399316,0.17019734126225494,0.15584415584415584,0.0,0.0,0.0,-0.061008083,-0.37872381878169253
0,162,10/15/2011 6:24,10/15/2011 7:24,0.17664233576642335,0.1724137931034483,0.05555555555555555,0.4438202247191011,0.26310812230744984,0.22815533980582525,405,0.1724785407725322,0.17777777777777778,0.16944444444444445,0.7437185929648241,0.0,0,0,0.135335283,229,484,430.3,-2.000000002,145.6767564,0.000296606,-8.123107206,0,0.0030215566705848107,0.33225866749206423,0.14472766659530512,0.35064935064935066,0.0,0.0,0.28,-5.738701284,-6.217988999026915
0,1090,5/2/2014 5:36,5/2/2014 5:36,0.3043795620437956,0.22988505747126436,0.225,0.5,0.23505306294000208,0.19546925566343043,938,0.19125536480686695,0.2611111111111111,0.2611111111111111,0.5778894472361809,0.0,0,0,0.135335283,229,484,351.5,-2.000000002,-164.17248,0.000222,-8.412832964,0,0.00048729818407138476,0.9051232256159953,0.26523969906923517,0.6493506493506493,0.0,0.0,0.1328,-7.288427042,-7.02363327511932
0,758,10/26/2013 3:12,10/26/2013 3:12,0.09854014598540146,0.2988505747126437,0.6722222222222223,0.5056179775280899,0.2536513607229169,0.15598705501618124,464,0.1333154506437768,0.7527777777777778,0.7416666666666667,0.6633165829145728,0.0,0,0,0.135335283,229,484,291.7,-2.000000002,-16.68720825,0.039553271,-3.230106873,0.7682860114261978,0.9279824862107315,0.2616534070436881,0.07589247813195096,0.4675324675324675,0.0,0.0,0.392,-0.075300952,-1.009541339154341
0,2229,5/21/2017 1:36,5/21/2017 1:00,0.1843065693430657,0.09195402298850575,0.25,0.42696629213483145,0.2775034149416833,0.21359223300970873,313,0.22183476394849785,0.275,0.2916666666666667,0.18592964824120603,0.0,0,0,0.135335283,229,484,635.5,-2.000000002,-125.1578156,0.00143766,-6.544738534,0,0.014281147033720494,0.3375975804536427,0.15171971484928692,0.1038961038961039,0.0,0.0,0.0,-4.235932612,-4.670575438310452
0,2244,6/12/2017 2:48,6/12/2017 5:00,0.09854014598540146,0.21839080459770116,0.7638888888888888,0.46629213483146065,0.2569086897131449,0.12006472491909385,0,0.08476394849785408,0.7583333333333333,0.7305555555555555,0.0,0.0,0,0,0.135335283,229,484,421.8,-2.000000002,40.91707349,0.027118504,-3.607538994,0,0.6361814051785862,0.2616534070436881,0.07589247813195096,0.2077922077922078,0.25,0.0,0.1116,-0.452733073,-1.3869734602487687
0,14,9/4/2010 15:25,9/4/2010 15:12,0.12408759124087591,0.5172413793103449,0.5555555555555556,0.5112359550561798,0.1454239781443732,0.23009708737864076,1193,0.0,0.8222222222222222,0.7833333333333333,0.2914572864321608,0.0,0,0,0.135335283,229,484,350,-2.000000002,-45.55989743,0.031300836,-3.464110479,0,0.5707075438762746,0.2889412253147522,0.09786279052920692,0.09090909090909091,0.0,0.0,0.0,-0.561304558,-1.3467286497076407
0,865,1/4/2014 21:25,1/4/2014 21:22,0.2518248175182482,0.47126436781609193,0.5138888888888888,0.29775280898876405,0.30408742250709253,0.3844660194174757,737,0.2668991416309013,1.0,0.5416666666666666,0.6834170854271356,1.0,0,0,0.135335283,229,484,480.8,-2.000000002,-52.96424803,0.090592735,-2.401381251,0,0.46849763506416053,0.773129515980775,0.21472299493622896,0.5584415584415584,0.0,0.0,0.0,-0.75857533,-0.799917945114748
0,1604,5/1/2015 22:12,5/1/2015 22:12,0.051094890510948905,0.3103448275862069,0.7638888888888888,0.449438202247191,0.24461489965325203,0.04466019417475728,356,0.0,0.7333333333333333,0.6944444444444444,0.09547738693467336,0.0,0,0,0.135335283,229,484,405.3,-2.000000002,39.14875393,0.017645881,-4.037252902,0,0.6610182160991157,0.18947107573796085,0.037035498707219464,0.6103896103896104,0.25,0.0,0.39,-0.414446981,-1.6250604880611912
0,961,2/19/2014 0:00,2/18/2014 23:24,0.16058394160583941,0.3793103448275862,0.3194444444444444,0.8258426966292135,0.2597457181885048,0.21100323624595468,415,0.15745708154506438,0.08888888888888889,0.12222222222222222,0.6331658291457286,0.0,0,0,0.135335283,229,484,414.8,-2.000000002,-105.0395855,0.00398031,-5.526395573,0,0.05045352988257961,0.32041489687718433,0.1301990479855666,1.0,0.0,0.0,0.3404,-2.983589651,-3.5564190335053043
0,1666,6/25/2015 1:25,6/25/2015 1:36,0.06313868613138686,0.27586206896551724,0.7777777777777778,0.46629213483146065,0.2599558684459388,0.10614886731391586,167,0.11990343347639484,0.7416666666666667,0.725,0.135678391959799,0.0,0,0,0.135335283,229,484,610.5,-2.000000002,62.57234748,0.01043315,-4.562767054,0,0.34695623007649046,0.2117285584173838,0.046609573839335096,0.4025974025974026,0.0,0.0,0.15,-1.058761133,-2.1992183867498105
0,2038,7/13/2016 19:09,7/13/2016 18:48,0.17883211678832117,0.09195402298850575,0.3611111111111111,0.4887640449438202,0.26300304717873274,0.22750809061488672,458,0.18106223175965666,0.26944444444444443,0.26666666666666666,0.2663316582914573,0.0,0,0,0.135335283,229,484,522.8,-2.000000002,-93.83827933,0.008703839,-4.743991067,0,0.09231583111707604,0.33381742808090925,0.14672169207319544,0.3246753246753247,0.0,0.0,0.0,-2.381185145,-2.847717176056773
0,620,6/4/2013 23:36,6/4/2013 21:28,0.19708029197080293,0.5172413793103449,0.2222222222222222,0.43820224719101125,0.25648838919827677,0.17184466019417477,382,0.13197424892703863,0.275,0.2972222222222222,0.2562814070351759,0.0,0,0,0.135335283,229,484,532.5,-2.000000002,-141.8985207,0.000486783,-7.627692396,0,0.004122404069039914,0.34601598808374373,0.16345143104168777,0.22077922077922077,0.0,0.0,0.0,-5.444886475,-5.805121149768309
0,770,10/28/2013 16:36,10/28/2013 16:24,0.16970802919708028,0.11494252873563218,0.6944444444444444,0.5280898876404494,0.2586949669013344,0.17313915857605178,429,0.15504291845493562,0.7583333333333333,0.7416666666666667,0.7386934673366834,0.0,0,0,0.135335283,229,484,285.8,-2.000000002,-11.81110111,0.08286607,-2.490529586,0,0.9635245376960557,0.3272719685097701,0.13843327765428642,0.6233766233766234,0.5,1.0,0.44,-0.037723664,-0.5574043715785465
0,1857,12/22/2015 4:00,12/22/2015 3:48,0.11058394160583941,0.1724137931034483,0.31666666666666665,0.4101123595505618,0.25659346432699376,0.09902912621359224,215,0.10246781115879829,0.31666666666666665,0.30833333333333335,0.36180904522613067,0.0,0,0,0.135335283,229,484,440,-2.000000002,-117.0515608,0.001181465,-6.740999941,0,0.024423030866914247,0.27517631980558654,0.08617355422622443,0.4155844155844156,0.25,0.0,0.1236,-3.70499402,-4.569078153919504
0,809,11/29/2013 19:39,11/29/2013 20:36,0.18211678832116787,0.3563218390804598,0.8166666666666667,0.5449438202247191,0.2598507933172218,0.15501618122977345,377,0.15101931330472104,0.9972222222222222,0.008333333333333333,0.49246231155778897,0.0,0,0,0.135335283,229,484,334.2,-2.000000002,46.112444,0.054726461,-2.905407947,0,0.5629408730243349,0.3360909602558877,0.1497183041361673,0.4155844155844156,0.0,0.0,0.192,-0.575002026,-1.0224005328543382
0,908,1/28/2014 12:25,1/28/2014 11:48,0.354014598540146,0.10344827586206896,0.34444444444444444,0.601123595505618,0.22086792056320267,0.15080906148867315,852,0.0,0.1527777777777778,0.18333333333333332,0.3869346733668342,0.0,0,0,0.135335283,229,484,343.3,-2.000000002,-120.7738197,0.010263253,-4.579185455,0,0.019181842515234613,0.9463128608572416,0.3139258586781663,0.6103896103896104,0.75,0.0,0.288,-3.944379534,-3.3904569701650855
0,148,9/28/2011 16:24,9/28/2011 16:36,0.12408759124087591,0.28735632183908044,0.7083333333333334,0.46629213483146065,0.24682147735630974,0.1488673139158576,514,0.10059012875536481,0.10833333333333334,0.13333333333333333,0.5477386934673367,0.0,0,0,0.135335283,229,484,453.7,-2.000000002,24.95878886,0.046362727,-3.071259448,0,0.845425166895779,0.2889412253147522,0.09786279052920692,0.37662337662337664,0.0,0.0,0.0,-0.168453527,-0.9538776187519725
0,2187,3/21/2017 19:24,3/21/2017 20:48,0.04343065693430657,0.2413793103448276,0.25555555555555554,0.5842696629213483,0.2618472207628454,0.11359223300970873,229,0.1405579399141631,0.20555555555555555,0.20277777777777778,0.06532663316582915,0.0,0,0,0.135335283,229,484,606,-2.000000002,-124.2337441,0.000381264,-7.872019541,0,0.015212094417602842,0.17316947055859577,0.031069736727709414,0.1038961038961039,0.0,0.0,0.0,-4.17361362,-5.428872017780158
0,1624,5/12/2015 2:48,5/12/2015 2:48,0.20072992700729927,0.4367816091954023,0.7361111111111112,0.4887640449438202,0.2460859514552905,0.23042071197411004,831,0.1984978540772532,0.7944444444444444,0.7861111111111111,0.8291457286432161,0.0,0,0,0.135335283,229,484,344.3,-2.000000002,18.45933698,0.106570393,-2.238949546,0.5826908732861726,0.9124803993350882,0.3483695198028426,0.16682065665822834,0.6883116883116883,0.0,0.0,0.1076,-0.092143624,-0.4311188301369598
0,258,1/18/2012 13:25,1/18/2012 12:24,0.1678832116788321,0.28735632183908044,0.5611111111111111,0.3651685393258427,0.25176000840601026,0.08381877022653722,274,0.06786480686695279,0.4777777777777778,0.48055555555555557,0.6331658291457286,0.0,0,0,0.135335283,229,484,388.7,-2.000000002,-42.65014177,0.051679051,-2.962702783,0,0.6117402064804808,0.32589936388448665,0.13678201394671702,0.3116883116883117,0.0,0.0,0.0,-0.491896861,-1.022207304248977
0,1994,5/14/2016 3:12,5/14/2016 3:24,0.17335766423357665,0.16091954022988506,0.24444444444444444,0.42134831460674155,0.2551224125249553,0.17572815533980582,480,0.1459227467811159,0.30277777777777776,0.30277777777777776,0.44221105527638194,0.0,0,0,0.135335283,229,484,342,-2.000000002,-155.4696052,0.00012935,-8.952987138,0,0.0012586611863455199,0.3299309033040814,0.14174228443949055,0.38961038961038963,0.25,0.0,0.1236,-6.536181216,-7.034602453980826
0,2149,12/17/2016 11:24,12/17/2016 11:12,0.06605839416058394,0.1724137931034483,0.23055555555555557,0.5,0.2578543658715982,0.12168284789644013,140,0.10300429184549356,0.24722222222222223,0.25833333333333336,0.06532663316582915,0.0,0,0,0.135335283,229,484,367.8,-2.000000002,-159.2905467,3.24E-05,-10.33661162,0,0.0008506548078971252,0.21660958228662455,0.0489638269049753,0.2597402597402597,0.0,0.0,0.1796,-6.861405696,-7.984855374450012
0,1949,4/3/2016 1:25,4/3/2016 1:25,0.08029197080291971,0.08045977011494253,0.6277777777777778,0.34831460674157305,0.2576442156141641,0.0912621359223301,158,0.10139484978540772,0.6694444444444444,0.65,0.06030150753768844,0.0,0,0,0.135335283,229,484,451.5,-2.000000002,-26.40257503,0.02950156,-3.523312132,0,0.8286370901046675,0.23821277623394105,0.06060699366289699,0.33766233766233766,0.25,0.0,0.1212,-0.188506211,-1.2290439523192618
0,599,5/2/2013 5:24,5/2/2013 5:24,0.12226277372262774,0.26436781609195403,0.5527777777777778,0.8089887640449438,0.2534412104654828,0.22071197411003235,660,0.1826716738197425,0.9555555555555556,0.9527777777777777,0.5226130653266332,0.0,0,0,0.135335283,229,484,462.8,-2.000000002,-61.2031167,0.019570389,-3.93373764,0,0.3632362234529303,0.2871594567012067,0.09627373004820887,0.19480519480519481,0.0,0.0,0.0,-1.012931718,-1.8089855457072337
0,745,10/19/2013 20:00,10/19/2013 21:25,0.06313868613138686,0.1839080459770115,0.8027777777777778,0.7134831460674157,0.2582746663864663,0.12006472491909385,122,0.10380901287553648,0.03333333333333333,0.05555555555555555,0.6532663316582915,0.0,0,0,0.135335283,229,484,315,-2.000000002,51.18600709,0.014809314,-4.212498978,0,0.4925686257105758,0.2117285584173838,0.046609573839335096,0.37662337662337664,0.0,0.0,0.0,-0.708493056,-1.8489503101299263
0,1566,4/6/2015 20:36,4/6/2015 19:36,0.3127737226277372,0.19540229885057472,0.4583333333333333,0.4438202247191011,0.2534412104654828,0.1407766990291262,419,0.12070815450643776,0.3472222222222222,0.20833333333333334,0.2663316582914573,0.0,0,0,0.135335283,229,484,447.2,-2.000000002,-66.55992728,0.106499892,-2.239611308,0,0.3018318023727958,0.914786961070115,0.2734108935349704,0.42857142857142855,0.0,0.0,0.2232,-1.198005387,-0.8843148401605365
0,1479,2/1/2015 14:36,2/1/2015 16:48,0.17883211678832117,0.4482758620689655,0.2916666666666667,0.8707865168539326,0.3213197436166859,0.18349514563106797,336,0.3500536480686695,0.5027777777777778,0.5055555555555555,0.5678391959798995,0.0,0,0,0.135335283,229,484,613.8,-2.000000002,-98.54083505,0.006814997,-4.988629656,0,0.07223953084501278,0.33381742808090925,0.14672169207319544,0.45454545454545453,0.0,0.0,0.0,-2.625823735,-3.0923557657636964
0,611,5/14/2013 1:30,5/14/2013 1:25,0.781021897810219,0.3448275862068966,0.25,0.6179775280898876,0.19869706840390877,0.8106796116504854,2738,0.6834763948497854,1.0,0.24722222222222223,0.8040201005025126,1.0,0,0,0.135335283,229,484,365.4,-2.000000002,-145.4954971,0.116806653,-2.147235252,0.8871139742756587,0.0030677460719185914,0.9980507956043092,0.759179939253918,0.2987012987012987,0.0,0.0,0.76,-5.72442933,-2.6831486882196067
0,959,2/18/2014 0:12,2/18/2014 0:00,0.13138686131386862,0.1724137931034483,0.8305555555555556,0.6573033707865169,0.2584848166439004,0.13300970873786408,303,0.1298283261802575,0.8083333333333333,0.8111111111111111,0.6381909547738693,0.0,0,0,0.135335283,229,484,351.5,-2.000000002,58.89580926,0.023079653,-3.768803852,0,0.3915159153665441,0.29582034908981725,0.10424712255391809,0.987012987012987,0.0,0.0,0.176,-0.937997931,-1.680903081502934
0,473,10/5/2012 3:24,10/5/2012 2:48,0.21532846715328466,0.4827586206896552,0.5277777777777778,0.33707865168539325,0.27456131133760636,0.28640776699029125,358,0.21566523605150215,0.7166666666666667,0.5611111111111111,0.3015075376884422,0.0,0,0,0.135335283,229,484,299.8,-2.000000002,-69.34032329,0.036773054,-3.302989922,0,0.27249521997432946,0.3572617521804782,0.18037096505031572,0.2857142857142857,0.0,0.0,0.0,-1.300184,-1.5541213235556046
0,1322,9/24/2014 21:54,9/24/2014 21:30,0.48905109489051096,0.45977011494252873,0.027777777777777776,0.550561797752809,0.2273825785436587,0.4229773462783172,1394,0.32457081545064376,1.0,0.5277777777777778,0.542713567839196,1.0,0,0,0.135335283,229,484,434.5,-2.000000002,136.3185767,0.013195384,-4.327888221,0.8358958968616512,0.006377986500839532,0.9830289429746943,0.4502599315237441,0.5974025974025974,0.0,0.0,0.1608,-5.025082299,-3.6845593178315896
0,708,9/12/2013 23:12,9/12/2013 23:12,0.08759124087591241,0.25287356321839083,0.2916666666666667,0.7471910112359551,0.25743406535673,0.14919093851132686,176,0.10380901287553648,0.12222222222222222,0.13333333333333333,0.2613065326633166,0.0,0,0,0.135335283,229,484,478.7,-2.000000002,-112.5723124,0.001243699,-6.689665178,0,0.03231756937821291,0.24807085446138355,0.06667613797969932,0.42857142857142855,0.25,0.0,0.232,-3.426859256,-4.424878053208723
0,2268,7/23/2017 1:36,7/23/2017 1:25,0.32262773722627736,0.3218390804597701,0.9277777777777778,0.5674157303370787,0.2579594410003152,0.22880258899676376,605,0.1888412017167382,0.85,0.8777777777777778,0.0,0.0,0,0,0.135335283,229,484,567.2,-2.000000002,112.9530093,0.01234527,-4.394482265,0,0.03157137959966568,0.9243519014411491,0.2830366117170482,0.22077922077922077,0.0,0.0,0.0,-3.450076343,-3.0789852237746795
0,2274,8/16/2017 15:36,8/16/2017 15:36,0.17883211678832117,0.22988505747126436,0.33055555555555555,0.5561797752808989,0.3041924976358096,0.36763754045307445,0,0.2926502145922747,0.25,0.20555555555555555,0.1658291457286432,0.0,0,0,0.135335283,229,484,397.2,-2.000000002,-118.1265152,0.002163208,-6.136162758,0,0.0227962401519385,0.33381742808090925,0.14672169207319544,0.12987012987012986,0.0,0.0,0.0,-3.773356837,-4.239888870399858
0,198,11/20/2011 16:09,11/20/2011 14:48,0.13503649635036497,0.5402298850574713,0.6805555555555556,0.5224719101123596,0.25585793842597454,0.13656957928802588,291,0.10997854077253219,0.7333333333333333,0.8,0.6884422110552764,0.0,0,0,0.135335283,229,484,298.5,-2.000000002,-12.78378217,0.058484194,-2.838998752,0,0.9573102156406088,0.2991604697843106,0.1074556715313218,0.38961038961038963,0.0,0.0,0.0,-0.04419283,-0.7658385101914454
0,254,1/14/2012 5:25,1/14/2012 4:00,0.07116788321167883,0.1724137931034483,0.3888888888888889,0.5842696629213483,0.2576442156141641,0.10517799352750809,171,0.10085836909871244,0.18333333333333332,0.15555555555555556,0.592964824120603,0.0,0,0,0.135335283,229,484,418.2,-2.000000002,-94.61731845,0.002892332,-5.845692063,0,0.08871498237143008,0.22477419144246183,0.05311261396577777,0.2857142857142857,0.0,0.0,0.0,-2.420886141,-3.5145725595874913
0,1004,3/17/2014 4:24,3/17/2014 3:48,0.07992700729927008,0.04597701149425287,0.275,0.0449438202247191,0.2726699590206998,0.12168284789644013,272,0.1984978540772532,0.49166666666666664,0.4861111111111111,0.6331658291457286,0.0,0,0,0.135335283,229,484,316.3,-2.000000002,-98.93703731,0.002515239,-5.985387358,0,0.07072305581688919,0.23771015355575842,0.06030520534324104,0.6623376623376623,0.0,0.0,0.1224,-2.646981436,-3.6896451247785667
0,830,12/12/2013 17:24,12/12/2013 17:00,0.1386861313868613,0.20689655172413793,0.49722222222222223,0.19662921348314608,0.2651045497530734,0.1818770226537217,120,0.14860515021459228,0.5,0.5194444444444445,0.7587939698492462,0.0,0,0,0.135335283,229,484,292.7,-2.000000002,-83.58566195,0.009579907,-4.648087394,0,0.15110054331822964,0.3024058351684632,0.11067480238788024,0.44155844155844154,0.0,0.0,0.424,-1.889281472,-2.5896676811379233
0,967,2/21/2014 7:12,2/21/2014 7:12,0.09233576642335767,0.09195402298850575,0.5055555555555555,0.14606741573033707,0.25837974151518334,0.10453074433656957,121,0.1059549356223176,0.49722222222222223,0.49722222222222223,0.6834170854271356,0.0,0,0,0.135335283,229,484,521.3,-2.000000002,-69.56912008,0.010837052,-4.524784307,0,0.27016165443661133,0.25412308176483583,0.07065388504910028,0.974025974025974,0.25,0.0,0.3416,-1.308778385,-2.279159873075082
0,1834,12/1/2015 18:36,12/1/2015 18:24,0.0948905109489051,0.022988505747126436,0.8277777777777777,0.702247191011236,0.28370284753598823,0.13754045307443366,198,0.23390557939914164,0.8083333333333333,0.8222222222222222,0.16080402010050251,0.0,0,0,0.135335283,229,484,490.5,-2.000000002,75.14389985,0.008935341,-4.717740936,0,0.21717140263278045,0.2572863020914192,0.07280599136877941,0.3246753246753247,0.25,0.0,0.124,-1.526935015,-2.4824348730584935
0,1142,5/25/2014 2:36,5/25/2014 2:24,0.15766423357664233,0.26436781609195403,0.5194444444444445,0.6460674157303371,0.25816959125774924,0.11165048543689321,103,0.1032725321888412,0.9361111111111111,0.9611111111111111,0.5477386934673367,0.0,0,0,0.135335283,229,484,439.3,-2.000000002,-51.08641105,0.03772831,-3.277344535,0,0.49392782582715794,0.31814875610152177,0.12757597367702114,0.7792207792207793,0.25,0.0,0.158,-0.705738614,-1.2955755749518771
0,1995,5/15/2016 15:36,5/15/2016 15:12,0.4153284671532847,0.3563218390804598,0.6888888888888889,0.5898876404494382,0.2891667542292739,0.4517799352750809,873,0.33986051502145925,0.7444444444444445,0.8583333333333333,0.4371859296482412,0.0,0,0,0.135335283,229,484,440.8,-2.000000002,23.18600172,0.839138693,-0.175379279,0,0.8651692114075811,0.9695304638609971,0.37518801432522497,0.37662337662337664,0.0,0.0,0.0,-0.145373357,0.7657083174805147
0,1923,3/4/2016 9:36,3/4/2016 9:36,0.08686131386861314,0.1724137931034483,0.2111111111111111,0.5955056179775281,0.25711883997057894,0.11067961165048544,260,0.11319742489270386,0.027777777777777776,0.027777777777777776,0.5577889447236181,0.0,0,0,0.135335283,229,484,379.8,-2.000000002,-156.3160637,5.13E-05,-9.877553722,0,0.0011585841501223287,0.24711413706522312,0.066066424615754,0.2987012987012987,0.0,0.0,0.0,-6.6075478,-7.609818495652526
0,1492,2/9/2015 23:24,2/9/2015 23:24,0.35766423357664234,0.41379310344827586,0.3194444444444444,0.6404494382022472,0.2502889566039718,0.35275080906148865,1121,0.29506437768240346,1.0,0.14166666666666666,0.44221105527638194,1.0,0,0,0.135335283,229,484,379.7,-2.000000002,-121.3424378,0.01025065,-4.580414146,0,0.0184736820104522,0.9482511371537664,0.3175393792951702,0.5584415584415584,0.0,0.0,0.1156,-3.981608225,-3.4064261868847088
0,1601,4/30/2015 3:12,4/30/2015 2:00,0.145985401459854,0.4367816091954023,0.9222222222222223,0.7471910112359551,0.2634233476936009,0.1925566343042071,308,0.15933476394849785,0.9861111111111112,0.9972222222222222,0.07537688442211055,0.0,0,0,0.135335283,229,484,298,-2.000000002,79.51775976,0.012318302,-4.396669123,0,0.18083358474481087,0.3086636944011647,0.11714385828430225,0.5844155844155844,0.0,0.0,0.0,-1.709863201,-2.3677304685500955
0,1403,11/24/2014 20:48,11/24/2014 19:24,0.15145985401459855,0.22988505747126436,0.9138888888888889,0.29213483146067415,0.2527056845644636,0.13236245954692558,397,0.10944206008583691,0.6194444444444445,0.55,0.5175879396984925,0.0,0,0,0.135335283,229,484,365.2,-2.000000002,86.96105032,0.009299862,-4.677755698,0,0.1292900619730896,0.31317474945647156,0.12202171456579608,0.5584415584415584,0.0,0.0,0.0,-2.044949776,-2.670927837715619
